"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"481",2008,1,7,"UA","BUR",31,31,326,NA
"482",2008,1,14,"WN","DAL",-4,-7,324,NA
"483",2008,1,6,"9E","MSP",141,154,197,NA
"484",2008,1,8,"WN","MDW",13,8,668,NA
"485",2008,1,1,"UA","ATL",136,129,606,NA
"486",2008,1,10,"WN","STL",1,-9,462,NA
"487",2008,1,23,"UA","IAD",-3,21,2288,NA
"488",2008,1,10,"MQ","BNA",-10,-5,562,NA
"489",2008,1,17,"XE","BWI",3,-1,169,NA
"490",2008,1,11,"CO","ATL",-4,-14,689,NA
"491",2008,1,16,"AA","SJU",-3,3,1045,NA
"492",2008,1,6,"NW","LAS",-1,11,236,NA
"493",2008,1,30,"EV","PHF",-5,-14,508,NA
"494",2008,1,8,"NW","PHL",-7,-24,980,NA
"495",2008,1,27,"OH","ALB",-4,-18,623,NA
"496",2008,1,3,"DL","SJU",-1,-12,1189,NA
"497",2008,1,17,"FL","ATL",9,-10,946,NA
"498",2008,1,8,"XE","SLC",1,5,630,NA
"499",2008,1,15,"9E","CID",-5,-9,431,NA
"500",2008,1,23,"YV","FAT",-7,-6,258,NA
"501",2008,1,20,"WN","PHX",-6,-33,1107,NA
"502",2008,1,9,"NW","BUF",-5,-19,240,NA
"503",2008,1,25,"NW","MSP",-6,10,1522,NA
"504",2008,1,3,"DL","SJU",-4,-11,1547,NA
"505",2008,1,8,"AS","PSP",78,121,421,NA
"506",2008,1,26,"YV","SBP",-9,-14,509,NA
"507",2008,1,30,"AA","DFW",-2,8,1171,NA
"508",2008,1,24,"UA","LAX",113,99,862,NA
"509",2008,1,25,"DL","MCO",-5,-7,403,NA
"510",2008,1,18,"MQ","ORD",73,73,214,NA
"511",2008,1,25,"EV","GTR",-5,-4,241,NA
"512",2008,1,18,"OO","PDX",6,3,834,NA
"513",2008,1,10,"OO","LAN",89,87,179,NA
"514",2008,1,2,"MQ","BWI",25,5,622,NA
"515",2008,1,26,"AA","DFW",-1,-4,1171,NA
"516",2008,1,12,"FL","ATL",26,20,483,NA
"517",2008,1,18,"UA","DCA",-1,-2,612,NA
"518",2008,1,6,"WN","TUL",-5,-6,453,NA
"519",2008,1,6,"YV","JFK",0,10,541,NA
"520",2008,1,8,"WN","MCI",-4,-1,491,NA
"521",2008,1,22,"WN","HRL",-6,-8,276,NA
"522",2008,1,23,"AA","LGA",14,28,733,NA
"523",2008,1,7,"OH","BOS",-4,-8,370,NA
"524",2008,1,6,"MQ","SGF",-9,-7,364,NA
"525",2008,1,27,"9E","DTW",NA,NA,398,NA
"526",2008,1,10,"OO","ICT",20,8,1203,NA
"527",2008,1,19,"WN","LAS",0,-19,806,NA
"528",2008,1,21,"F9","DEN",11,16,1123,NA
"529",2008,1,24,"UA","ORD",NA,NA,612,NA
"530",2008,1,31,"OH","ATL",NA,NA,306,NA
"531",2008,1,17,"DL","HSV",335,343,151,NA
"532",2008,1,22,"CO","IAH",-4,18,1208,NA
"533",2008,1,6,"XE","IAH",19,9,201,NA
"534",2008,1,24,"B6","JFK",-7,-24,267,NA
"535",2008,1,15,"AS","KTN",60,64,183,NA
"536",2008,1,21,"CO","LAX",-12,-15,1379,NA
"537",2008,1,30,"WN","PHL",-5,-15,2075,NA
"538",2008,1,5,"WN","PBI",1,0,1052,NA
"539",2008,1,23,"US","MYR",18,17,156,NA
"540",2008,1,9,"UA","DEN",-2,-6,349,NA
"541",2008,1,8,"US","BNA",-7,-16,329,NA
"542",2008,1,20,"YV","MCI",15,11,809,NA
"543",2008,1,24,"MQ","JFK",-9,-20,187,NA
"544",2008,1,15,"OO","DEN",-11,-17,390,NA
"545",2008,1,5,"OH","CVG",0,2,700,NA
"546",2008,1,20,"WN","HOU",-1,-18,1246,NA
"547",2008,1,2,"AA","DFW",-2,-11,984,NA
"548",2008,1,28,"US","TPA",-5,8,920,NA
"549",2008,1,28,"EV","ATL",0,2,151,NA
"550",2008,1,27,"YV","IAD",17,-7,631,NA
"551",2008,1,7,"NW","HNL",-7,-18,2399,NA
"552",2008,1,4,"AA","SJU",145,126,1597,NA
"553",2008,1,6,"AA","LGA",-8,56,733,NA
"554",2008,1,5,"AS","DCA",-5,-31,2329,NA
"555",2008,1,1,"AA","SJC",9,-15,1439,NA
"556",2008,1,7,"FL","ATL",-5,-17,526,NA
"557",2008,1,25,"US","CLT",-1,-6,361,NA
"558",2008,1,10,"UA","OGG",3,-12,2338,NA
"559",2008,1,23,"9E","MSP",NA,NA,223,NA
"560",2008,1,28,"WN","OAK",-3,-10,325,NA
"561",2008,1,3,"WN","LAS",13,13,407,NA
"562",2008,1,3,"WN","MDW",NA,NA,251,NA
"563",2008,1,17,"OO","OXR",-15,-23,49,NA
"564",2008,1,11,"US","PHL",12,8,2075,NA
"565",2008,1,23,"9E","IND",6,3,231,NA
"566",2008,1,18,"AA","MEM",16,24,432,NA
"567",2008,1,19,"US","SFO",-2,-2,414,NA
"568",2008,1,19,"UA","SAN",-5,-8,1723,NA
"569",2008,1,6,"WN","BWI",-2,-6,336,NA
"570",2008,1,11,"YV","PHX",0,5,347,NA
"571",2008,1,15,"AS","GEG",2,-6,224,NA
"572",2008,1,29,"UA","SLC",-4,24,599,NA
"573",2008,1,2,"EV","ATL",13,-4,533,NA
"574",2008,1,8,"WN","GEG",-6,-2,287,NA
"575",2008,1,7,"XE","TUS",-7,-24,269,NA
"576",2008,1,30,"DL","ATL",-5,-6,554,NA
"577",2008,1,24,"OO","BUR",27,26,574,NA
"578",2008,1,30,"WN","FLL",-2,-16,1166,NA
"579",2008,1,19,"XE","SAN",-8,-6,1313,NA
"580",2008,1,22,"OO","TWF",NA,NA,175,NA
"581",2008,1,21,"WN","AUS",-1,0,189,NA
"582",2008,1,29,"EV","ATL",-4,-6,227,NA
"583",2008,1,22,"NW","MEM",-6,7,556,NA
"584",2008,1,4,"B6","BOS",-2,-20,1249,NA
"585",2008,1,17,"UA","ORD",-1,-17,888,NA
"586",2008,1,9,"AA","DFW",21,16,868,NA
"587",2008,1,18,"YV","SAT",-15,-20,1069,NA
"588",2008,1,3,"WN","LAS",16,4,1090,NA
"589",2008,1,7,"NW","MSP",74,74,503,NA
"590",2008,1,3,"DL","FLL",-9,-13,581,NA
"591",2008,1,4,"WN","STL",6,8,342,NA
"592",2008,1,16,"DL","MOB",-7,-17,302,NA
"593",2008,1,6,"WN","MDW",51,41,765,NA
"594",2008,1,7,"WN","MDW",21,18,1751,NA
"595",2008,1,30,"WN","PHX",-2,-23,1020,NA
"596",2008,1,21,"EV","ATL",-1,-14,619,NA
"597",2008,1,30,"YV","CHS",24,12,760,NA
"598",2008,1,2,"CO","EWR",-1,1,2401,NA
"599",2008,1,28,"WN","HOU",0,-3,239,NA
"600",2008,1,23,"US","SAN",-5,-13,258,NA
"601",2008,1,24,"AQ","HNL",-9,-11,163,NA
"602",2008,1,2,"B6","LGB",-10,-4,387,NA
"603",2008,1,11,"UA","DEN",17,16,1476,NA
"604",2008,1,26,"MQ","PIT",-5,-15,335,NA
"605",2008,1,14,"OH","CVG",20,21,221,NA
"606",2008,1,29,"AQ","HNL",0,7,100,NA
"607",2008,1,31,"WN","MSY",29,40,303,NA
"608",2008,1,3,"WN","ISP",4,-22,2283,NA
"609",2008,1,21,"WN","MCO",-1,-21,834,NA
"610",2008,1,9,"US","LGA",-6,-13,185,NA
"611",2008,1,14,"UA","JAC",23,51,1162,NA
"612",2008,1,25,"XE","BWI",52,43,169,NA
"613",2008,1,10,"DL","LAS",3,-12,2248,NA
"614",2008,1,8,"US","PHL",5,-7,336,NA
"615",2008,1,8,"WN","MAF",-5,-2,319,NA
"616",2008,1,20,"WN","MDW",13,8,229,NA
"617",2008,1,18,"WN","SJC",-6,-10,387,NA
"618",2008,1,10,"WN","SAT",-1,-3,248,NA
"619",2008,1,19,"OH","RSW",12,-16,879,NA
"620",2008,1,25,"EV","ATL",4,5,765,NA
"621",2008,1,5,"XE","IAH",16,18,192,NA
"622",2008,1,11,"NW","GRR",3,17,120,NA
"623",2008,1,27,"US","LGA",-9,-24,214,NA
"624",2008,1,7,"AS","SEA",-2,-9,1024,NA
"625",2008,1,12,"MQ","ORD",0,-8,522,NA
"626",2008,1,29,"AA","MCO",-5,-8,880,NA
"627",2008,1,8,"OO","SLC",40,40,175,NA
"628",2008,1,20,"B6","JFK",-3,15,301,NA
"629",2008,1,9,"MQ","ORD",0,-17,622,NA
"630",2008,1,8,"XE","SEA",15,51,954,NA
"631",2008,1,20,"AA","LGA",0,-4,1076,NA
"632",2008,1,15,"US","PHL",-6,-15,280,NA
"633",2008,1,14,"OO","SLC",-9,-3,493,NA
"634",2008,1,13,"EV","BNA",9,6,214,NA
"635",2008,1,16,"XE","EWR",-4,-9,487,NA
"636",2008,1,5,"WN","BNA",1,-2,616,NA
"637",2008,1,29,"EV","ATL",9,4,516,NA
"638",2008,1,3,"FL","ATL",-3,-5,215,NA
"639",2008,1,30,"XE","IAD",NA,NA,213,NA
"640",2008,1,2,"DL","HOU",43,55,696,NA
"641",2008,1,6,"YV","ORD",131,130,84,NA
"642",2008,1,21,"YV","CLT",-5,0,541,NA
"643",2008,1,17,"US","DCA",0,51,357,NA
"644",2008,1,22,"YV","HNL",-5,-2,100,NA
"645",2008,1,20,"US","DCA",1,-13,1979,NA
"646",2008,1,27,"WN","ORF",1,-1,159,NA
"647",2008,1,1,"UA","ORD",0,-6,888,NA
"648",2008,1,21,"B6","BUF",32,40,1011,NA
"649",2008,1,20,"OH","CLE",26,21,221,NA
"650",2008,1,28,"UA","DEN",-1,17,819,NA
"651",2008,1,22,"MQ","DFW",13,16,247,NA
"652",2008,1,7,"XE","MKE",267,244,725,NA
"653",2008,1,10,"XE","RIC",-12,-12,278,NA
"654",2008,1,18,"FL","ATL",-4,14,732,NA
"655",2008,1,22,"MQ","MIA",10,8,1021,NA
"656",2008,1,18,"YV","PHX",-3,2,551,NA
"657",2008,1,2,"WN","DEN",1,-6,1024,NA
"658",2008,1,22,"EV","ATL",0,2,449,NA
"659",2008,1,18,"OO","SLC",-7,0,493,NA
"660",2008,1,21,"YV","CLT",2,7,336,NA
"661",2008,1,20,"CO","EWR",15,40,1068,NA
"662",2008,1,18,"AA","MIA",-9,-13,946,NA
"663",2008,1,30,"AA","SNA",14,28,342,NA
"664",2008,1,17,"AA","DFW",1,-22,1302,NA
"665",2008,1,18,"WN","SMF",13,6,358,NA
"666",2008,1,18,"OH","CLT",53,34,544,NA
"667",2008,1,26,"NW","DTW",-6,38,120,NA
"668",2008,1,10,"MQ","JFK",-4,-24,213,NA
"669",2008,1,5,"UA","DEN",42,21,888,NA
"670",2008,1,24,"DL","JFK",6,-17,760,NA
"671",2008,1,22,"MQ","SAN",-5,-20,109,NA
"672",2008,1,20,"WN","TUS",0,-7,321,NA
"673",2008,1,24,"9E","MSP",38,27,234,NA
"674",2008,1,14,"OO","DEN",-6,-21,850,NA
"675",2008,1,16,"OO","MKE",-5,-12,641,NA
"676",2008,1,6,"WN","SMF",39,34,390,NA
"677",2008,1,23,"NW","PBI",-5,-6,1087,NA
"678",2008,1,4,"EV","ATL",-7,-3,714,NA
"679",2008,1,3,"DL","BOS",-6,-37,1185,NA
"680",2008,1,29,"AS","SEA",-12,-8,987,NA
"681",2008,1,14,"AA","DFW",0,-12,1171,NA
"682",2008,1,20,"YV","CLD",0,2,306,NA
"683",2008,1,29,"DL","SNA",0,-17,1919,NA
"684",2008,1,22,"EV","ATL",NA,NA,214,NA
"685",2008,1,23,"9E","PIT",-5,2,652,NA
"686",2008,1,20,"OH","DCA",0,-10,414,NA
"687",2008,1,30,"UA","ORD",5,1,296,NA
"688",2008,1,13,"OO","DEN",0,3,1083,NA
"689",2008,1,28,"NW","MSP",0,3,906,NA
"690",2008,1,15,"WN","BWI",46,47,288,NA
"691",2008,1,7,"AA","ORD",219,234,1236,NA
"692",2008,1,22,"OO","DEN",-8,-18,637,NA
"693",2008,1,12,"DL","DEN",-1,5,1069,NA
"694",2008,1,10,"YV","HNL",-3,5,163,NA
"695",2008,1,14,"WN","OMA",-2,-39,1099,NA
"696",2008,1,14,"EV","BUF",-10,-8,712,NA
"697",2008,1,17,"MQ","BWI",-5,14,622,NA
"698",2008,1,31,"UA","RDU",NA,NA,647,NA
"699",2008,1,14,"OO","RDD",-6,-13,199,NA
"700",2008,1,16,"OO","DEN",-6,-16,679,NA
"701",2008,1,4,"WN","ELP",29,17,496,NA
"702",2008,1,20,"XE","EWR",61,48,602,NA
"703",2008,1,29,"XE","GPT",-14,-15,376,NA
"704",2008,1,21,"UA","ORD",-4,-7,612,NA
"705",2008,1,24,"OO","SAT",12,19,1211,NA
"706",2008,1,14,"AS","LAX",-2,4,954,NA
"707",2008,1,11,"MQ","ORD",-3,17,594,NA
"708",2008,1,30,"UA","LAX",-5,-15,862,NA
"709",2008,1,24,"MQ","DFW",-6,-10,408,NA
"710",2008,1,5,"UA","BOS",NA,NA,413,NA
"711",2008,1,20,"UA","JFK",3,-7,2586,NA
"712",2008,1,3,"YV","LGA",-4,-22,229,NA
"713",2008,1,22,"B6","BOS",44,73,187,NA
"714",2008,1,12,"MQ","RDU",-6,-19,416,NA
"715",2008,1,4,"AA","SEA",-6,-11,1721,NA
"716",2008,1,21,"B6","RDU",-8,-10,426,NA
"717",2008,1,17,"AA","DFW",22,22,631,NA
"718",2008,1,3,"OO","SEA",-5,-1,129,NA
"719",2008,1,7,"EV","ATL",-1,-22,780,NA
"720",2008,1,20,"DL","ONT",-5,-1,1900,NA
"721",2008,1,19,"EV","MLU",NA,NA,448,NA
"722",2008,1,8,"OO","ABQ",11,23,349,NA
"723",2008,1,19,"WN","PVD",11,29,1073,NA
"724",2008,1,29,"WN","SDF",3,-2,495,NA
"725",2008,1,26,"EV","ATL",12,4,453,NA
"726",2008,1,8,"MQ","MCI",-6,-20,461,NA
"727",2008,1,20,"CO","IAH",17,5,1379,NA
"728",2008,1,22,"XE","DAY",-5,7,162,NA
"729",2008,1,2,"WN","HOU",38,28,781,NA
"730",2008,1,27,"CO","TPA",-5,-1,787,NA
"731",2008,1,28,"CO","IAH",-4,-18,965,NA
"732",2008,1,13,"9E","DTW",0,-14,610,NA
"733",2008,1,6,"OO","MEM",-6,-22,332,NA
"734",2008,1,20,"CO","IAH",-2,-6,395,NA
"735",2008,1,23,"NW","HDN",-12,-23,774,NA
"736",2008,1,2,"US","FLL",47,57,631,NA
"737",2008,1,11,"FL","FLL",-4,-13,581,NA
"738",2008,1,30,"UA","BDL",-7,-7,326,NA
"739",2008,1,24,"WN","RDU",9,10,443,NA
"740",2008,1,7,"DL","CVG",-7,-8,773,NA
"741",2008,1,29,"NW","DTW",2,9,1076,NA
"742",2008,1,3,"AS","PHX",-4,-6,1009,NA
"743",2008,1,12,"OO","SLC",-10,-4,628,NA
"744",2008,1,17,"US","PHX",11,-9,2300,NA
"745",2008,1,5,"WN","STL",0,0,1056,NA
"746",2008,1,9,"OO","ORD",-10,-23,323,NA
"747",2008,1,7,"B6","BOS",-2,-20,2381,NA
"748",2008,1,27,"NW","DTW",-5,17,528,NA
"749",2008,1,22,"B6","PBI",-2,11,1197,NA
"750",2008,1,12,"EV","TUL",-1,-13,674,NA
"751",2008,1,17,"AS","FAI",-7,12,373,NA
"752",2008,1,14,"XE","EWR",-3,-4,209,NA
"753",2008,1,4,"WN","OKC",0,-4,419,NA
"754",2008,1,9,"DL","PHX",-4,-4,1587,NA
"755",2008,1,18,"WN","LAS",75,76,256,NA
"756",2008,1,29,"US","PHL",-1,3,238,NA
"757",2008,1,16,"MQ","RDU",-7,-7,532,NA
"758",2008,1,7,"MQ","LIT",-9,-6,304,NA
"759",2008,1,18,"WN","BWI",3,-5,377,NA
"760",2008,1,30,"WN","BUR",NA,NA,358,NA
"761",2008,1,26,"9E","MEM",0,-1,317,NA
"762",2008,1,20,"WN","DAL",2,-4,319,NA
"763",2008,1,30,"OO","XNA",0,-17,589,NA
"764",2008,1,5,"WN","SLC",16,4,689,NA
"765",2008,1,2,"DL","ATL",-5,-18,406,NA
"766",2008,1,6,"OO","FAT",15,15,209,NA
"767",2008,1,9,"OH","CRW",-4,-9,173,NA
"768",2008,1,17,"AA","LAX",0,-2,1745,NA
"769",2008,1,20,"XE","TUS",15,7,797,NA
"770",2008,1,31,"MQ","RIC",45,105,642,NA
"771",2008,1,24,"OO","COD",-10,1,298,NA
"772",2008,1,12,"AS","ORD",98,75,2846,NA
"773",2008,1,12,"WN","SFO",-2,-7,447,NA
"774",2008,1,31,"MQ","MSN",27,66,821,NA
"775",2008,1,3,"OO","SLC",-5,-7,150,NA
"776",2008,1,14,"WN","IND",-2,10,162,NA
"777",2008,1,16,"NW","DTW",-3,-13,632,NA
"778",2008,1,5,"WN","DAL",6,0,461,NA
"779",2008,1,21,"AA","SFO",0,-11,2585,NA
"780",2008,1,10,"B6","SYR",-9,-12,209,NA
"781",2008,1,5,"MQ","LIT",0,-8,304,NA
"782",2008,1,3,"CO","FLL",-2,36,1065,NA
"783",2008,1,21,"US","JFK",-8,-7,2153,NA
"784",2008,1,15,"F9","IAH",-10,-28,862,NA
"785",2008,1,25,"DL","CHS",-1,2,259,NA
"786",2008,1,9,"DL","PIT",8,14,1659,NA
"787",2008,1,4,"WN","DTW",-1,-9,229,NA
"788",2008,1,4,"OO","MRY",2,15,960,NA
"789",2008,1,25,"OO","ORD",NA,NA,67,NA
"790",2008,1,14,"OH","CVG",15,50,226,NA
"791",2008,1,29,"WN","SAN",25,20,258,NA
"792",2008,1,29,"OO","SLC",2,17,521,NA
"793",2008,1,18,"AA","DFW",41,102,802,NA
"794",2008,1,8,"AA","ORD",31,31,612,NA
"795",2008,1,16,"YV","ASE",0,2,125,NA
"796",2008,1,18,"EV","ATL",-3,-19,208,NA
"797",2008,1,21,"XE","EWR",-7,-9,143,NA
"798",2008,1,29,"WN","ONT",-1,29,334,NA
"799",2008,1,17,"UA","CMH",20,16,296,NA
"800",2008,1,19,"MQ","SNA",22,10,342,NA
"801",2008,1,22,"OH","LEX",50,46,70,NA
"802",2008,1,18,"UA","LAX",0,-13,1745,NA
"803",2008,1,27,"AA","BOS",30,84,1693,NA
"804",2008,1,18,"WN","BNA",27,33,616,NA
"805",2008,1,6,"XE","IAH",17,25,658,NA
"806",2008,1,27,"MQ","PIA",-4,-10,130,NA
"807",2008,1,23,"WN","OKC",0,-6,181,NA
"808",2008,1,28,"UA","MSP",97,94,334,NA
"809",2008,1,7,"UA","PDX",34,17,1739,NA
"810",2008,1,16,"WN","BNA",13,10,670,NA
"811",2008,1,3,"B6","SJU",47,47,1189,NA
"812",2008,1,5,"AA","RDU",8,3,700,NA
"813",2008,1,28,"NW","PHX",12,-8,1276,NA
"814",2008,1,29,"DL","MIA",-6,-8,595,NA
"815",2008,1,30,"OO","MFR",-8,-3,222,NA
"816",2008,1,20,"F9","MDW",-10,-12,895,NA
"817",2008,1,12,"AA","JFK",NA,NA,740,NA
"818",2008,1,15,"UA","LAX",-3,9,2475,NA
"819",2008,1,3,"OH","CMH",-5,-13,483,NA
"820",2008,1,2,"9E","DTW",18,6,470,NA
"821",2008,1,23,"MQ","DFW",182,175,285,NA
"822",2008,1,19,"MQ","RDU",-5,-14,227,NA
"823",2008,1,2,"MQ","ORD",22,24,594,NA
"824",2008,1,27,"AA","ABQ",-3,-14,569,NA
"825",2008,1,20,"OO","DEN",-2,-17,517,NA
"826",2008,1,15,"YV","COS",26,13,551,NA
"827",2008,1,20,"AA","DFW",2,13,1188,NA
"828",2008,1,29,"XE","ICT",-1,11,542,NA
"829",2008,1,14,"EV","ROA",0,-13,357,NA
"830",2008,1,25,"9E","MEM",65,89,258,NA
"831",2008,1,21,"9E","SDF",NA,NA,603,NA
"832",2008,1,20,"UA","PHL",1,-3,2401,NA
"833",2008,1,26,"US","LAS",-6,-23,1055,NA
"834",2008,1,23,"B6","RDU",-9,-10,426,NA
"835",2008,1,8,"AS","LAS",1,9,866,NA
"836",2008,1,29,"YV","DEN",-10,-19,230,NA
"837",2008,1,15,"WN","BUR",2,3,325,NA
"838",2008,1,30,"AA","BDL",-6,4,1194,NA
"839",2008,1,16,"MQ","LGA",-5,-16,185,NA
"840",2008,1,30,"WN","MCO",-4,-10,534,NA
"841",2008,1,23,"US","CLT",-1,-21,590,NA
"842",2008,1,27,"OO","SLC",-3,4,175,NA
"843",2008,1,26,"AS","SEA",60,89,1050,NA
"844",2008,1,18,"AA","PHX",-3,-12,868,NA
"845",2008,1,8,"DL","ATL",-3,-9,1589,NA
"846",2008,1,2,"MQ","DFW",1,0,364,NA
"847",2008,1,13,"CO","RDU",-5,2,1043,NA
"848",2008,1,15,"XE","IAH",-2,-12,657,NA
"849",2008,1,19,"WN","LAX",0,-9,373,NA
"850",2008,1,29,"DL","ATL",2,23,1946,NA
"851",2008,1,2,"DL","BDL",-7,4,859,NA
"852",2008,1,11,"MQ","AUS",-2,-9,189,NA
"853",2008,1,6,"WN","LAS",30,28,226,NA
"854",2008,1,2,"MQ","DCA",2,-16,612,NA
"855",2008,1,5,"US","BOS",NA,NA,185,NA
"856",2008,1,8,"FL","ATL",-1,-7,784,NA
"857",2008,1,24,"9E","DTW",53,39,470,NA
"858",2008,1,24,"WN","BUF",5,-1,281,NA
"859",2008,1,16,"WN","AUS",3,-3,756,NA
"860",2008,1,10,"AA","DFW",-2,11,1055,NA
"861",2008,1,2,"DL","ORD",16,35,606,NA
"862",2008,1,16,"OH","RDU",NA,NA,356,NA
"863",2008,1,25,"WN","DAL",9,10,239,NA
"864",2008,1,25,"WN","GEG",-1,-14,723,NA
"865",2008,1,13,"WN","LAX",2,8,337,NA
"866",2008,1,3,"AA","LAX",19,7,2486,NA
"867",2008,1,2,"WN","RDU",-1,-8,443,NA
"868",2008,1,17,"WN","PHX",-1,12,1444,NA
"869",2008,1,17,"WN","MDW",10,-26,1521,NA
"870",2008,1,18,"CO","EWR",11,48,1608,NA
"871",2008,1,18,"DL","ATL",1,-12,946,NA
"872",2008,1,19,"AA","ORD",0,-7,258,NA
"873",2008,1,31,"UA","SFO",51,29,1504,NA
"874",2008,1,15,"YV","PWM",15,27,812,NA
"875",2008,1,1,"XE","IAH",-2,4,438,NA
"876",2008,1,21,"9E","DTW",-1,-5,207,NA
"877",2008,1,17,"NW","MSP",-3,-18,680,NA
"878",2008,1,4,"FL","MLI",-4,-3,633,NA
"879",2008,1,2,"WN","LAS",25,43,2363,NA
"880",2008,1,6,"DL","LAX",2,4,2556,NA
"881",2008,1,25,"WN","PHX",0,3,256,NA
"882",2008,1,25,"FL","ATL",-4,-9,594,NA
"883",2008,1,31,"OO","ORD",NA,NA,179,NA
"884",2008,1,17,"XE","EWR",0,4,160,NA
"885",2008,1,18,"WN","OAK",-3,-3,446,NA
"886",2008,1,14,"US","TPA",-6,-19,814,NA
"887",2008,1,18,"F9","DEN",-2,-7,641,NA
"888",2008,1,10,"WN","LIT",-2,-24,544,NA
"889",2008,1,21,"AQ","HNL",0,4,216,NA
"890",2008,1,28,"DL","SLC",-3,-26,1589,NA
"891",2008,1,11,"F9","AUS",-11,-7,775,NA
"892",2008,1,22,"9E","SUX",94,94,234,NA
"893",2008,1,7,"OO","SLC",14,13,436,NA
"894",2008,1,16,"OO","SLC",-4,-13,1403,NA
"895",2008,1,12,"NW","GRB",0,-15,288,NA
"896",2008,1,30,"US","LAS",-4,-26,2174,NA
"897",2008,1,8,"US","TPA",-5,23,920,NA
"898",2008,1,9,"WN","STL",0,-1,251,NA
"899",2008,1,5,"XE","IAH",-1,9,1042,NA
"900",2008,1,16,"UA","ORD",21,10,334,NA
"901",2008,1,28,"WN","DAL",0,-9,546,NA
"902",2008,1,19,"AA","BOS",-10,-16,2611,NA
"903",2008,1,13,"DL","BOS",-2,-14,1185,NA
"904",2008,1,28,"OO","SLC",174,194,205,NA
"905",2008,1,7,"UA","ATL",21,6,1199,NA
"906",2008,1,12,"WN","OAK",0,-9,337,NA
"907",2008,1,8,"XE","IAH",12,6,871,NA
"908",2008,1,30,"DL","LAX",0,2,1946,NA
"909",2008,1,31,"EV","ATL",NA,NA,749,NA
"910",2008,1,14,"FL","ATL",-3,-18,1747,NA
"911",2008,1,16,"OO","SLC",-4,-8,507,NA
"912",2008,1,14,"OO","SFO",-8,-16,158,NA
"913",2008,1,31,"WN","ISP",-2,-9,1034,NA
"914",2008,1,8,"MQ","ORD",7,-2,268,NA
"915",2008,1,23,"WN","LAS",-1,-3,365,NA
"916",2008,1,27,"MQ","ORD",24,21,264,NA
"917",2008,1,29,"US","IND",2,0,1489,NA
"918",2008,1,6,"B6","JFK",53,32,944,NA
"919",2008,1,26,"AA","IAD",3,32,2288,NA
"920",2008,1,6,"CO","IAH",20,13,853,NA
"921",2008,1,28,"AA","LAX",-5,-17,862,NA
"922",2008,1,26,"OO","HLN",24,23,402,NA
"923",2008,1,24,"YV","ORD",-13,-12,584,NA
"924",2008,1,5,"B6","MCO",-8,-22,938,NA
"925",2008,1,2,"AA","ORD",15,19,258,NA
"926",2008,1,14,"DL","ATL",60,35,1891,NA
"927",2008,1,18,"HA","ITO",-5,2,216,NA
"928",2008,1,20,"YV","MFR",-10,0,599,NA
"929",2008,1,1,"FL","CLT",12,10,361,NA
"930",2008,1,27,"UA","ORD",19,10,316,NA
"931",2008,1,29,"CO","LAS",-2,-11,1222,NA
"932",2008,1,23,"NW","PIT",-9,5,201,NA
"933",2008,1,22,"OO","LAX",-5,9,109,NA
"934",2008,1,13,"WN","FLL",2,3,197,NA
"935",2008,1,29,"MQ","SAV",27,37,925,NA
"936",2008,1,13,"AA","MIA",19,21,1097,NA
"937",2008,1,12,"NW","MSN",-5,-8,228,NA
"938",2008,1,24,"B6","BOS",-3,3,1185,NA
"939",2008,1,12,"XE","EWR",15,9,725,NA
"940",2008,1,28,"CO","PSP",12,-1,1269,NA
"941",2008,1,10,"9E","TUL",-5,11,342,NA
"942",2008,1,12,"DL","MCO",-7,-11,403,NA
"943",2008,1,16,"EV","FNT",0,14,644,NA
"944",2008,1,7,"AS","BRW",-16,-16,503,NA
"945",2008,1,12,"UA","JFK",-5,-36,2586,NA
"946",2008,1,10,"DL","MCO",-4,-3,2039,NA
"947",2008,1,3,"NW","MSP",4,9,297,NA
"948",2008,1,9,"WN","LAS",0,23,223,NA
"949",2008,1,21,"MQ","SBA",0,-8,1315,NA
"950",2008,1,18,"AA","DFW",112,104,460,NA
"951",2008,1,30,"HA","HNL",-4,1,102,NA
"952",2008,1,10,"FL","PWM",-5,-5,452,NA
"953",2008,1,23,"DL","SLC",15,-5,1968,NA
"954",2008,1,21,"WN","ONT",26,28,197,NA
"955",2008,1,28,"MQ","FNT",0,-14,1003,NA
"956",2008,1,15,"OO","SLC",3,1,269,NA
"957",2008,1,6,"WN","HOU",7,-7,687,NA
"958",2008,1,22,"NW","EWR",6,10,487,NA
"959",2008,1,11,"WN","BHM",2,-1,1618,NA
"960",2008,1,14,"AA","MIA",24,10,1197,NA
"961",2008,1,30,"AS","ONT",-8,12,956,NA
"962",2008,1,20,"CO","EWR",11,25,938,NA
"963",2008,1,16,"AA","MEM",-2,-11,432,NA
"964",2008,1,4,"UA","DEN",19,8,1754,NA
"965",2008,1,21,"CO","SAN",0,-13,1303,NA
"966",2008,1,16,"B6","JFK",1,-12,1069,NA
"967",2008,1,18,"US","SFO",3,0,2296,NA
"968",2008,1,8,"US","PHL",1,-6,1557,NA
"969",2008,1,29,"AQ","HNL",-5,-4,100,NA
"970",2008,1,29,"NW","MCO",-12,-2,828,NA
"971",2008,1,21,"MQ","ORD",63,50,577,NA
"972",2008,1,7,"US","PDX",0,-14,1009,NA
